id,loyalty,frequency,money,L,F,M,LFM
1518,1.00623868,3.599963085,342,,,,
1519,0.676406926,3.599844674,401.2,,,,
1520,0.92755774,3.598870422,391,,,,
1521,1.002204851,3.59873986,1186,,,,
1522,0,3.595143319,404.8,,,,
1523,0.813597432,3.594949872,279.1818182,,,,
1524,0.927758535,3.593752349,313,,,,
1525,0.588304506,3.592674456,333,,,,
1526,0.860235235,3.59219357,392.5454545,,,,
1527,1.009529963,3.591147084,611,,,,
1528,0.849798173,3.591054184,305,,,,
1529,0.344147203,3.590175644,379,,,,
1530,0.603509407,3.590046589,415.5,,,,
1531,0.748615062,3.586632362,330.7777778,,,,
1532,0.623150023,3.586245979,533.25,,,,
1533,1.25,3.585871829,191,,,,
1534,1.029835815,3.585627983,371.1428571,,,,
1535,0.706086465,3.58511462,383.8571429,,,,
1536,0.772976733,3.585056134,358.6666667,,,,
1537,0.771485882,3.583534467,2852.5,,,,
1538,1.115822361,3.583524155,322,,,,
1539,0.841485221,3.583292431,423.5,,,,
1540,1.509661836,3.582194056,310,,,,
1541,0.666666667,3.582148588,507,,,,
1542,0.637208332,3.580338469,321.6363636,,,,
1543,0.930838686,3.579439561,253,,,,
1544,0.890789239,3.577970695,391.2,,,,
1545,0.646551724,3.577713393,306.3333333,,,,
1546,0.598336624,3.577149945,245,,,,
1547,0.855025651,3.576892592,286.1111111,,,,
1548,0.59738584,3.575722492,302.4,,,,
1549,0.821338371,3.574153204,986.375,,,,
1550,0.883470271,3.573495934,352.25,,,,
1551,1.016053648,3.57095817,245,,,,
1552,1.035303862,3.570460389,501,,,,
1553,0.675105485,3.569372897,423.25,,,,
1554,0.471260937,3.567958755,697.3333333,,,,
1555,0.650385353,3.565693856,340.25,,,,
1556,0.554949222,3.56514836,377,,,,
1557,0.543915758,3.564851644,725,,,,
1558,0.972384286,3.564696223,3247,,,,
1559,0.897854129,3.56446363,627,,,,
1560,1.202308432,3.56237269,445,,,,
1561,0.555555556,3.560957603,455.4,,,,
1562,0.353038781,3.560589131,1119.25,,,,
1563,0.704076604,3.560477554,369.9,,,,
1564,0,3.560234833,270.4,,,,
1565,0.748876685,3.559681688,295,,,,
1566,0.654921737,3.55901592,405,,,,
1567,0.857002938,3.557977843,338.4285714,,,,
1568,1,3.557509171,333,,,,
1569,0.923190547,3.553824751,585.5,,,,
1570,0.829347856,3.553189941,375.8333333,,,,
1571,0.600276127,3.552531597,844.5,,,,
1572,0.999933338,3.550308597,476,,,,
1573,0.928850084,3.547901385,608.75,,,,
1574,0.661517853,3.547273089,432.125,,,,
1575,0.69570057,3.546977212,395.9,,,,
1576,0.98089222,3.546641861,632.75,,,,
1577,1.050199538,3.545986832,305,,,,
1578,0,3.545421867,308.5,,,,
1579,0.833333333,3.545252983,312.125,,,,
1580,0.918683395,3.544523764,674.1428571,,,,
1581,0.835514956,3.544470887,631.6666667,,,,
1582,1.136105431,3.54424417,1239.4,,,,
1583,0.723039659,3.54374655,449.25,,,,
1584,0.707363656,3.543520098,789.9166667,,,,
1585,0.660804596,3.542866008,347.6666667,,,,
1586,1,3.542731387,330,,,,
1587,0.63429092,3.542161198,800.3636364,,,,
1588,0.758840492,3.542150379,797.2,,,,
1589,0.9375,3.541645747,334.8333333,,,,
1590,0.878734622,3.541462113,245,,,,
1591,1.052188552,3.540698751,323.6666667,,,,
1592,0.835049825,3.540495788,385.1666667,,,,
1593,0.488388562,3.539598474,267,,,,
1594,0,3.538358517,371,,,,
1595,1,3.537371213,323.8333333,,,,
1596,0.978425713,3.53630704,459.4166667,,,,
1597,0.916198387,3.536008192,481,,,,
1598,0,3.532259622,364.5,,,,
1599,0.905305088,3.528388612,394.5,,,,
1600,0.641947412,3.527442497,269.8,,,,
1601,0.885164641,3.525510823,396.6666667,,,,
1602,0.979943817,3.523628317,359.5555556,,,,
1603,0,3.522708537,407,,,,
1604,0.207793071,3.522614617,361.6,,,,
1605,0.804043189,3.522364221,372.2857143,,,,
1606,0,3.520733174,245,,,,
1607,1.38121547,3.52053335,341,,,,
1608,0.919185234,3.520522719,410.5,,,,
1609,0.85878682,3.519726757,406.6666667,,,,
1610,0.532651539,3.519637641,328.25,,,,
1611,0.721518074,3.518871875,245,,,,
1612,0.71952799,3.518554273,503.375,,,,
1613,0.706095012,3.517835181,322.6,,,,
1614,0.588846183,3.516894705,369.5454545,,,,
1615,0,3.515251611,282.6666667,,,,
1616,0.781728401,3.514478304,569.0833333,,,,
1617,0.962602878,3.512984315,355,,,,
1618,0.837380673,3.512720572,245,,,,
1619,0.728013978,3.512613177,299.2222222,,,,
1620,0.845851942,3.512470393,779.8,,,,
1621,0,3.512378872,291,,,,
1622,0.805715207,3.511556516,426.6666667,,,,
1623,0.919159888,3.511135161,383.3333333,,,,
1624,0.906453952,3.510595981,248.5,,,,
1625,0.465819221,3.509855793,378,,,,
1626,0.670600858,3.508968848,477.75,,,,
1627,0.648372585,3.508759311,468.8461538,,,,
1628,0.821400214,3.508213125,380.5,,,,
1629,0,3.506991415,203.3333333,,,,
1630,0,3.506933239,362.5,,,,
1631,0.957273685,3.506663722,298.1666667,,,,
1632,0.949397133,3.505767882,648.75,,,,
1633,0,3.505543839,314,,,,
1634,0.789297131,3.505360576,585.25,,,,
1635,0.8349635,3.503872551,583.5714286,,,,
1636,0.909734155,3.503261079,602.5555556,,,,
1637,0.675876612,3.502744567,805.6,,,,
1638,0.714285714,3.502548849,418.3333333,,,,
1639,0.6,3.5022522,560,,,,
1640,0.745767768,3.50202541,708.5,,,,
1641,0.43444261,3.500992373,291,,,,
1642,0.877808989,3.500354618,576,,,,
1643,1,3.500320774,347,,,,
1644,1.152870648,3.499313547,490.6666667,,,,
1645,0.452472309,3.498560015,318.2,,,,
1646,0.837170364,3.49849361,507.5833333,,,,
1647,0.45502806,3.497765045,1335.333333,,,,
1648,0.981282045,3.497757938,512.625,,,,
1649,0.871798123,3.496403117,245,,,,
1650,1.949697797,3.496269557,141,,,,
1651,0.53982078,3.49582575,740.6666667,,,,
1652,1.19474313,3.495814655,322,,,,
1653,0.609855261,3.495155279,229.6666667,,,,
1654,1.120950566,3.494946206,256.5,,,,
1655,1.035196687,3.493709624,251,,,,
1656,0.76889561,3.493660375,1127.666667,,,,
1657,0.626193682,3.492271447,394.75,,,,
1658,0.947373407,3.490200435,363,,,,
1659,0,3.490075047,306.5,,,,
1660,0.986096046,3.490031383,436.5,,,,
1661,0.543183053,3.489001905,765.5,,,,
1662,0.993167011,3.488919906,385.2,,,,
1663,0,3.488521982,665.6666667,,,,
1664,0.940851784,3.486927658,308.6666667,,,,
1665,1.113585746,3.486661985,347.75,,,,
1666,0.477680384,3.485864254,532.5,,,,
1667,0,3.485661811,339.5,,,,
1668,0.669361964,3.485477681,427,,,,
1669,0.631951466,3.483119403,695.8,,,,
1670,0.440975438,3.480569552,254,,,,
1671,0.666666667,3.479775793,554.1,,,,
1672,0.52734272,3.47913173,978,,,,
1673,0.995024876,3.478007473,256.5714286,,,,
1674,0.835654596,3.477184617,693.3333333,,,,
1675,1.136673638,3.476513391,245,,,,
1676,0,3.476222196,245,,,,
1677,0.707647309,3.475540923,489.6666667,,,,
1678,0.623014142,3.475021406,873.1666667,,,,
1679,0.924064962,3.474978184,812.75,,,,
1680,1.385137475,3.474452624,554.25,,,,
1681,1.018246986,3.473773731,563.6,,,,
1682,1.287166946,3.472715306,576,,,,
1683,0.532240466,3.472551989,566.25,,,,
1684,1.01010101,3.472189741,259.5,,,,
1685,0.571428571,3.472166682,371.75,,,,
1686,0.998761536,3.472065902,337.4,,,,
1687,0.729607471,3.467861808,331.25,,,,
1688,0.744025475,3.466120171,671.6,,,,
1689,0.831117021,3.464266569,525.8181818,,,,
1690,0.68115251,3.463736431,820.1666667,,,,
1691,0.91154933,3.462905323,562.3333333,,,,
1692,1.189437792,3.462715786,326.3333333,,,,
1693,0.751653638,3.462606711,285.8571429,,,,
1694,0,3.46248143,197.6666667,,,,
1695,1.095050372,3.460716225,296.5,,,,
1696,1.023541453,3.46000044,522,,,,
1697,0,3.458656969,694.3333333,,,,
1698,0.664216446,3.458593033,1931.666667,,,,
1699,0.990752972,3.458466549,316.3333333,,,,
1700,0,3.457673754,409.5,,,,
1701,1.013540907,3.457454623,535.4,,,,
1702,0,3.456183845,308.6666667,,,,
1703,0.498728243,3.455676478,570,,,,
1704,0.264233371,3.454249723,295,,,,
1705,1.131733816,3.454172491,468.3333333,,,,
1706,0.915549696,3.453245523,452.6,,,,
1707,0.655028985,3.452882771,477.75,,,,
1708,0.968616815,3.452747771,343,,,,
1709,0.45900101,3.452356157,275.5555556,,,,
1710,1.007522837,3.452130724,372,,,,
1711,0.751879699,3.452007541,282,,,,
1712,0.626989486,3.450694088,782.0769231,,,,
1713,0,3.449813068,294,,,,
1714,1.132844951,3.44873121,296,,,,
1715,1.08829,3.448496259,674.3636364,,,,
1716,0.804246421,3.448443435,426.5,,,,
1717,0.907312942,3.44824575,337.3333333,,,,
1718,0.836353499,3.447858435,319.6666667,,,,
1719,0.907935355,3.447008988,282,,,,
1720,1.070663812,3.446946336,555,,,,
1721,0.642983443,3.445239747,381,,,,
1722,0.82863772,3.444329207,393.5,,,,
1723,0.82704777,3.444248465,557.6,,,,
1724,0.547280018,3.443805158,352.9090909,,,,
1725,0,3.443728875,420.2,,,,
1726,0.706489102,3.44246559,315.5,,,,
1727,0,3.442207904,283.6666667,,,,
1728,1.070307297,3.441648676,726.7777778,,,,
1729,0.819672131,3.43943801,730,,,,
1730,0.885112409,3.439407478,692.7,,,,
1731,0.748017753,3.437474213,247.6666667,,,,
1732,0.266840291,3.436146029,327.6,,,,
1733,0.614043167,3.435710314,304.5,,,,
1734,1,3.435430654,658.4,,,,
1735,0.907419058,3.434240448,941.5333333,,,,
1736,1.005479865,3.433653911,355.5,,,,
1737,0.885739593,3.432982713,285.25,,,,
1738,0.964909459,3.432879397,312.3333333,,,,
1739,0.705782713,3.432180945,639.3333333,,,,
1740,1.064811528,3.431770212,607.3333333,,,,
1741,0.451695666,3.431242159,515.6,,,,
1742,0.981739643,3.430689371,728.6363636,,,,
1743,0.408163265,3.429984836,300.5,,,,
1744,1.037021674,3.429807447,700,,,,
1745,0.390320062,3.428209378,317,,,,
1746,0,3.427170255,330,,,,
1747,0.690722219,3.424685803,1068.4,,,,
1748,0.725759628,3.424238281,510.3333333,,,,
1749,0.547780121,3.423607587,338,,,,
1750,0.429507141,3.422546129,887.5,,,,
1751,1.066628742,3.422476882,324.3333333,,,,
1752,0.573314138,3.42103695,374.1111111,,,,
1753,0.515463918,3.421004979,253.6666667,,,,
1754,0.997705278,3.420843947,317,,,,
1755,0,3.420606179,358.5,,,,
1756,1.175502527,3.4203367,253.6666667,,,,
1757,0.763912761,3.420062888,696.75,,,,
1758,0.77970683,3.419173305,1106.333333,,,,
1759,0.705218618,3.416918302,282,,,,
1760,0.753163286,3.4166403,620.3333333,,,,
1761,0.67114094,3.414709602,867,,,,
1762,0.60842054,3.413406741,604,,,,
1763,0,3.412586834,371,,,,
1764,0.874737579,3.411455461,303.3333333,,,,
1765,0,3.411099688,421,,,,
1766,0.6,3.410879132,221.3333333,,,,
1767,0.297607238,3.410497584,966.6666667,,,,
1768,1.142334933,3.409686302,267,,,,
1769,0.608877433,3.40950561,376.0833333,,,,
1770,0.745559263,3.409417007,787.75,,,,
1771,0.637080017,3.409182977,303.9230769,,,,
1772,0.908843043,3.408713901,245,,,,
1773,0.985448215,3.407019895,312.3333333,,,,
1774,1,3.406829094,344.5,,,,
1775,0.936504963,3.404299172,325.1666667,,,,
1776,1.093135111,3.403904935,316.6666667,,,,
1777,0.523362921,3.403854138,365.4,,,,
1778,1.045696957,3.403276895,550.5,,,,
1779,0.859845228,3.403049923,438.5,,,,
1780,0.578212937,3.402779254,322.3333333,,,,
1781,0.738916256,3.402181699,299.6666667,,,,
1782,0.406513508,3.400148139,521.2857143,,,,
1783,0.402220256,3.399229041,673.25,,,,
1784,0.883392226,3.398844174,382,,,,
1785,0.588027755,3.398661068,282,,,,
1786,1.177578898,3.398450448,622.5,,,,
1787,0.994958875,3.398201053,373,,,,
1788,0.980563061,3.397190431,325.1111111,,,,
1789,0.891782227,3.396475707,451.75,,,,
1790,0.629326621,3.396431026,282,,,,
1791,0.666666667,3.396029496,282,,,,
1792,0,3.395839156,604,,,,
1793,0.671890182,3.395414761,603.4615385,,,,
1794,0,3.395219633,488.7142857,,,,
1795,0,3.393343668,245,,,,
1796,1.428571429,3.392960747,304.5,,,,
1797,0.99467847,3.39194404,442,,,,
1798,0.660240327,3.391867372,282,,,,
1799,1.13058225,3.391617939,830,,,,
1800,0.932935281,3.390756908,386.5714286,,,,
1801,0.631725242,3.390603246,924.6666667,,,,
1802,0.693256921,3.390009433,325,,,,
1803,0,3.389896938,249,,,,
1804,1.004394225,3.389388844,660.875,,,,
1805,0.68627451,3.388626313,389.7142857,,,,
1806,0.911643511,3.386934552,267.8,,,,
1807,0.807265388,3.386382263,289.75,,,,
1808,0,3.386212602,244.1666667,,,,
1809,0.318332785,3.386095445,356.3333333,,,,
1810,0.675675676,3.385740824,355.5,,,,
1811,0.993377483,3.38531201,245,,,,
1812,0.328069638,3.384831768,332.3333333,,,,
1813,1.300897619,3.383779993,409,,,,
1814,1.072577762,3.383252897,1448.666667,,,,
1815,0,3.382122688,249.3333333,,,,
1816,1.19431506,3.381821474,378.5,,,,
1817,0.827485767,3.37927231,389.6,,,,
1818,0.904077389,3.37841982,392,,,,
1819,0,3.378346514,362.5,,,,
1820,0.825627477,3.37695179,590.2,,,,
1821,0.20768432,3.376783556,297.3333333,,,,
1822,0.379292782,3.374959527,589.2857143,,,,
1823,0,3.374285576,480,,,,
1824,0.685119211,3.373209178,375.875,,,,
1825,0,3.372949648,188,,,,
1826,0.550246694,3.371331236,395.1666667,,,,
1827,0.812380682,3.370553815,330.75,,,,
1828,0.697674419,3.367200838,790.8333333,,,,
1829,0.999100809,3.366209398,432,,,,
1830,1.00391527,3.36602742,258,,,,
1831,0.573276159,3.365906877,233.6,,,,
1832,1.04948313,3.365430554,273.75,,,,
1833,0.611022852,3.364655781,316.25,,,,
1834,0.819921756,3.364045481,773.8571429,,,,
1835,0.911361027,3.36287977,826.3,,,,
1836,1.008844201,3.36143858,551.5,,,,
1837,0.313797684,3.360727359,321.5,,,,
1838,0.874941671,3.360431304,474.3333333,,,,
1839,0.716127184,3.36036637,803.2857143,,,,
1840,1.042405037,3.359299903,720.8,,,,
1841,0.681167976,3.35924036,325.6666667,,,,
1842,0.873408214,3.359100289,400.5,,,,
1843,0.932227091,3.359095329,247.5,,,,
1844,0.569605833,3.358859307,509,,,,
1845,0.765110941,3.358753207,281.5,,,,
1846,0.97713504,3.357583195,955,,,,
1847,1.142372218,3.357445011,343.8571429,,,,
1848,1.003990864,3.357336187,401.875,,,,
1849,0.500210088,3.356549236,696.4,,,,
1850,0,3.356485163,141,,,,
1851,0.989742667,3.356159235,875.4545455,,,,
1852,0,3.356068544,245,,,,
1853,1.017501018,3.356033668,679,,,,
1854,0.985804416,3.355033242,451.6666667,,,,
1855,1.009964988,3.354314385,297,,,,
